image_id,file,observation_id,organ_category,ground_truth_species,bioclip_prediction,bioclip_score,bioclip_top5,bioclip_correct,bioclip_top5_correct,dinov3_prediction,dinov3_score,dinov3_top5,dinov3_correct,dinov3_top5_correct,gpt_5_4_prediction,gpt_5_4_score,gpt_5_4_top5,gpt_5_4_correct,gpt_5_4_top5_correct,gemini_flash_lite_prediction,gemini_flash_lite_score,gemini_flash_lite_top5,gemini_flash_lite_correct,gemini_flash_lite_top5_correct,vernacular,family,organ_detail,subview,thumbnail_url,image_url,creator,license,observation_image_count,correct_count,correctness_pattern,prediction_unique_count,all_predictions_same,embedding_predictions_agree,vlm_predictions_agree,bucket_memberships
baskauf/11524,baskauf_11524.jpg,ind-baskauf/11522,bark,Juniperus virginiana,Juniperus virginiana,1.0,"[{""species"": ""Juniperus virginiana"", ""confidence"": 1.0}, {""species"": ""Ostrya virginiana"", ""confidence"": 4.691164434689199e-08}, {""species"": ""Platanus occidentalis"", ""confidence"": 2.061153470123145e-09}, {""species"": ""Carpinus caroliniana"", ""confidence"": 1.4166087192180044e-09}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 1.1032560420787263e-09}]",True,True,Quercus alba,0.38775121,"[{""species"": ""Quercus alba"", ""confidence"": 0.387751209602174}, {""species"": ""Juniperus virginiana"", ""confidence"": 0.3346246444332854}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.04420088616479447}, {""species"": ""Quercus palustris"", ""confidence"": 0.03362855843164436}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.02641101461097579}]",False,True,Thuja occidentalis,0.68,"[{""species"": ""Thuja occidentalis"", ""confidence"": 0.68}, {""species"": ""Juniperus virginiana"", ""confidence"": 0.22}, {""species"": ""Pinus rigida"", ""confidence"": 0.05}, {""species"": ""Pinus strobus"", ""confidence"": 0.03}, {""species"": ""Tsuga canadensis"", ""confidence"": 0.02}]",False,True,Juniperus virginiana,0.8,"[{""species"": ""Juniperus virginiana"", ""confidence"": 0.8}, {""species"": ""Thuja occidentalis"", ""confidence"": 0.7}, {""species"": ""Juniperus communis"", ""confidence"": 0.6}, {""species"": ""Tsuga canadensis"", ""confidence"": 0.5}, {""species"": ""Pinus strobus"", ""confidence"": 0.4}]",True,True,eastern redcedar,Cupressaceae,bark,of a large tree,https://bioimages.vanderbilt.edu/tn/baskauf/tjuvi--brlarge-tree11524.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gjuvi--brlarge-tree11524.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,2,2,1001,3,False,False,False,embedding_disagreement
baskauf/11687,baskauf_11687.jpg,ind-baskauf/11687,leaf,Ulmus americana,Ulmus americana,0.99591583,"[{""species"": ""Ulmus americana"", ""confidence"": 0.9959158301353455}, {""species"": ""Ulmus rubra"", ""confidence"": 0.004070080351084471}, {""species"": ""Celtis occidentalis"", ""confidence"": 6.119118552305736e-06}, {""species"": ""Carpinus caroliniana"", ""confidence"": 6.119118552305736e-06}, {""species"": ""Fagus grandifolia"", ""confidence"": 1.365359935334709e-06}]",True,True,Betula alleghaniensis,0.23327088,"[{""species"": ""Betula alleghaniensis"", ""confidence"": 0.23327088156488984}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.13636732994929232}, {""species"": ""Betula lenta"", ""confidence"": 0.11184019586137194}, {""species"": ""Castanea dentata"", ""confidence"": 0.08529685835065938}, {""species"": ""Ulmus americana"", ""confidence"": 0.07708749058279371}]",False,True,Ostrya virginiana,0.57,"[{""species"": ""Ostrya virginiana"", ""confidence"": 0.57}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.23}, {""species"": ""Ulmus americana"", ""confidence"": 0.11}, {""species"": ""Ulmus rubra"", ""confidence"": 0.06}, {""species"": ""Betula lenta"", ""confidence"": 0.04}]",False,True,Ulmus rubra,0.8,"[{""species"": ""Ulmus rubra"", ""confidence"": 0.8}, {""species"": ""Ulmus americana"", ""confidence"": 0.7}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.5}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.4}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.3}]",False,True,American elm,Ulmaceae,leaf,showing orientation on twig,https://bioimages.vanderbilt.edu/tn/baskauf/tulam--lfseveral11687.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gulam--lfseveral11687.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,1,1000,4,False,False,False,bioclip_only_correct|embedding_disagreement
baskauf/11689,baskauf_11689.jpg,ind-baskauf/11687,leaf,Ulmus americana,Ulmus americana,0.99592859,"[{""species"": ""Ulmus americana"", ""confidence"": 0.9959285855293274}, {""species"": ""Ulmus rubra"", ""confidence"": 0.004070132505148649}, {""species"": ""Ostrya virginiana"", ""confidence"": 5.022942559662624e-07}, {""species"": ""Carpinus caroliniana"", ""confidence"": 4.43273108885478e-07}, {""species"": ""Celtis occidentalis"", ""confidence"": 1.4390971614375303e-07}]",True,True,Betula alleghaniensis,0.21415828,"[{""species"": ""Betula alleghaniensis"", ""confidence"": 0.21415827889348324}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.07780146484173635}, {""species"": ""Castanea dentata"", ""confidence"": 0.07569062740674234}, {""species"": ""Ulmus americana"", ""confidence"": 0.07353681668603726}, {""species"": ""Rhus glabra"", ""confidence"": 0.06968945250504266}]",False,True,Ostrya virginiana,0.52,"[{""species"": ""Ostrya virginiana"", ""confidence"": 0.52}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.22}, {""species"": ""Ulmus rubra"", ""confidence"": 0.13}, {""species"": ""Ulmus americana"", ""confidence"": 0.08}, {""species"": ""Betula lenta"", ""confidence"": 0.05}]",False,True,Ulmus americana,0.8,"[{""species"": ""Ulmus americana"", ""confidence"": 0.8}, {""species"": ""Ulmus rubra"", ""confidence"": 0.7}, {""species"": ""Tilia americana"", ""confidence"": 0.5}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.4}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.3}]",True,True,American elm,Ulmaceae,leaf,margin of upper + lower surface,https://bioimages.vanderbilt.edu/tn/baskauf/tulam--lflower11689.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gulam--lflower11689.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,2,1001,3,False,False,False,embedding_disagreement
baskauf/11690,baskauf_11690.jpg,ind-baskauf/11687,bark,Ulmus americana,Robinia pseudoacacia,0.93680865,"[{""species"": ""Robinia pseudoacacia"", ""confidence"": 0.9368086457252502}, {""species"": ""Carya ovata"", ""confidence"": 0.017158249393105507}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.013362857513129711}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.013362857513129711}, {""species"": ""Carya cordiformis"", ""confidence"": 0.0071526216343045235}]",False,False,Carya ovata,0.41536965,"[{""species"": ""Carya ovata"", ""confidence"": 0.4153696508811942}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.2055934687314407}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.08613499856801386}, {""species"": ""Fraxinus americana"", ""confidence"": 0.03670045587488609}, {""species"": ""Salix nigra"", ""confidence"": 0.02876187723908252}]",False,False,Ostrya virginiana,0.72,"[{""species"": ""Ostrya virginiana"", ""confidence"": 0.72}, {""species"": ""Betula alleghaniensis"", ""confidence"": 0.18}, {""species"": ""Carya ovata"", ""confidence"": 0.11}, {""species"": ""Ulmus rubra"", ""confidence"": 0.08}, {""species"": ""Castanea dentata"", ""confidence"": 0.06}]",False,False,Carpinus caroliniana,0.7,"[{""species"": ""Carpinus caroliniana"", ""confidence"": 0.7}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.6}, {""species"": ""Ulmus rubra"", ""confidence"": 0.5}, {""species"": ""Carya ovata"", ""confidence"": 0.4}, {""species"": ""Quercus rubra"", ""confidence"": 0.3}]",False,False,American elm,Ulmaceae,bark,of a small tree or small branch,https://bioimages.vanderbilt.edu/tn/baskauf/tulam--brsmall11690.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gulam--brsmall11690.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,0,0000,4,False,False,False,all_four_wrong|bioclip_and_dino_wrong|embedding_disagreement
baskauf/11812,baskauf_11812.jpg,ind-baskauf/11812,bark,Juglans cinerea,Gleditsia triacanthos,0.38796893,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.38796892762184143}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.3021504878997803}, {""species"": ""Carya ovata"", ""confidence"": 0.3021504878997803}, {""species"": ""Salix nigra"", ""confidence"": 0.007105898577719927}, {""species"": ""Carya cordiformis"", ""confidence"": 0.00014747821842320263}]",False,False,Gymnocladus dioicus,0.16334151,"[{""species"": ""Gymnocladus dioicus"", ""confidence"": 0.1633415061613669}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.11804784235156211}, {""species"": ""Salix nigra"", ""confidence"": 0.08453415523508717}, {""species"": ""Quercus bicolor"", ""confidence"": 0.06506159285224272}, {""species"": ""Pyrus calleryana"", ""confidence"": 0.06472211937639827}]",False,False,Carya ovata,0.44,"[{""species"": ""Carya ovata"", ""confidence"": 0.44}, {""species"": ""Carya laciniosa"", ""confidence"": 0.24}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.14}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.1}, {""species"": ""Castanea dentata"", ""confidence"": 0.07}]",False,False,Juglans nigra,0.6,"[{""species"": ""Juglans nigra"", ""confidence"": 0.6}, {""species"": ""Carya laciniosa"", ""confidence"": 0.5}, {""species"": ""Carya ovata"", ""confidence"": 0.4}, {""species"": ""Ulmus rubra"", ""confidence"": 0.3}, {""species"": ""Quercus alba"", ""confidence"": 0.2}]",False,False,butternut,Juglandaceae,bark,of a medium tree or large branch,https://bioimages.vanderbilt.edu/tn/baskauf/tjuci--brmed-close11812.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gjuci--brmed-close11812.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,3,0,0000,4,False,False,False,all_four_wrong|bioclip_and_dino_wrong|embedding_disagreement
baskauf/11813,baskauf_11813.jpg,ind-baskauf/11812,bark,Juglans cinerea,Juglans cinerea,0.99224782,"[{""species"": ""Juglans cinerea"", ""confidence"": 0.9922478199005127}, {""species"": ""Ailanthus altissima"", ""confidence"": 0.004055090248584747}, {""species"": ""Carya cordiformis"", ""confidence"": 0.002459536539390683}, {""species"": ""Juglans nigra"", ""confidence"": 0.0011618026765063405}, {""species"": ""Ostrya virginiana"", ""confidence"": 3.096099680988118e-05}]",True,True,Robinia pseudoacacia,0.52385797,"[{""species"": ""Robinia pseudoacacia"", ""confidence"": 0.5238579740655966}, {""species"": ""Carya ovata"", ""confidence"": 0.09955064834966189}, {""species"": ""Juglans cinerea"", ""confidence"": 0.0893557969247912}, {""species"": ""Carya cordiformis"", ""confidence"": 0.07351559640159024}, {""species"": ""Toxicodendron radicans"", ""confidence"": 0.030453276228725665}]",False,True,Fraxinus americana,0.34,"[{""species"": ""Fraxinus americana"", ""confidence"": 0.34}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.23}, {""species"": ""Carya cordiformis"", ""confidence"": 0.17}, {""species"": ""Juglans cinerea"", ""confidence"": 0.11}, {""species"": ""Acer negundo"", ""confidence"": 0.08}]",False,True,Ulmus rubra,0.6,"[{""species"": ""Ulmus rubra"", ""confidence"": 0.6}, {""species"": ""Ulmus americana"", ""confidence"": 0.55}, {""species"": ""Fraxinus americana"", ""confidence"": 0.4}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.35}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.3}]",False,False,butternut,Juglandaceae,bark,of a medium tree or large branch,https://bioimages.vanderbilt.edu/tn/baskauf/tjuci--brmedium11813.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gjuci--brmedium11813.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,3,1,1000,4,False,False,False,bioclip_only_correct|embedding_disagreement
baskauf/11815,baskauf_11815.jpg,ind-baskauf/11812,whole tree (or vine),Juglans cinerea,Juglans cinerea,0.99719572,"[{""species"": ""Juglans cinerea"", ""confidence"": 0.9971957206726074}, {""species"": ""Juglans nigra"", ""confidence"": 0.0024718011263757944}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.00013944947568234056}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.00010860336624318734}, {""species"": ""Fraxinus quadrangulata"", ""confidence"": 6.58712669974193e-05}]",True,True,Robinia pseudoacacia,0.19782651,"[{""species"": ""Robinia pseudoacacia"", ""confidence"": 0.1978265054150614}, {""species"": ""Sassafras albidum"", ""confidence"": 0.11969098215493813}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.10292911714146465}, {""species"": ""Juglans cinerea"", ""confidence"": 0.09073446560262372}, {""species"": ""Acer negundo"", ""confidence"": 0.08166621525290153}]",False,True,Robinia pseudoacacia,0.76,"[{""species"": ""Robinia pseudoacacia"", ""confidence"": 0.76}, {""species"": ""Ailanthus altissima"", ""confidence"": 0.36}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.24}, {""species"": ""Fraxinus americana"", ""confidence"": 0.16}, {""species"": ""Juglans nigra"", ""confidence"": 0.1}]",False,False,Gymnocladus dioicus,0.7,"[{""species"": ""Gymnocladus dioicus"", ""confidence"": 0.7}, {""species"": ""Juglans nigra"", ""confidence"": 0.6}, {""species"": ""Ailanthus altissima"", ""confidence"": 0.5}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.4}, {""species"": ""Acer negundo"", ""confidence"": 0.3}]",False,False,butternut,Juglandaceae,whole tree (or vine),view up trunk,https://bioimages.vanderbilt.edu/tn/baskauf/tjuci--wplookup-med11815.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gjuci--wplookup-med11815.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,3,1,1000,3,False,False,False,bioclip_only_correct|embedding_disagreement
baskauf/11961,baskauf_11961.jpg,ind-baskauf/11961,leaf,Prunus serotina,Prunus serotina,0.99996281,"[{""species"": ""Prunus serotina"", ""confidence"": 0.9999628067016602}, {""species"": ""Amelanchier arborea"", ""confidence"": 3.535618816385977e-05}, {""species"": ""Castanea dentata"", ""confidence"": 1.209822130476823e-06}, {""species"": ""Nyssa sylvatica"", ""confidence"": 1.2751431199831131e-07}, {""species"": ""Ilex verticillata"", ""confidence"": 1.2751431199831131e-07}]",True,True,Salix nigra,0.19743788,"[{""species"": ""Salix nigra"", ""confidence"": 0.19743788258946252}, {""species"": ""Prunus serotina"", ""confidence"": 0.17654844561469887}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.12692043339312742}, {""species"": ""Nyssa sylvatica"", ""confidence"": 0.10043005918882465}, {""species"": ""Pyrus calleryana"", ""confidence"": 0.07277052897378494}]",False,True,Betula lenta,0.42,"[{""species"": ""Betula lenta"", ""confidence"": 0.42}, {""species"": ""Prunus serotina"", ""confidence"": 0.25}, {""species"": ""Ulmus americana"", ""confidence"": 0.13}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.11}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.08}]",False,True,Prunus serotina,0.7,"[{""species"": ""Prunus serotina"", ""confidence"": 0.7}, {""species"": ""Prunus virginiana"", ""confidence"": 0.6}, {""species"": ""Ulmus rubra"", ""confidence"": 0.5}, {""species"": ""Prunus pensylvanica"", ""confidence"": 0.4}, {""species"": ""Ulmus americana"", ""confidence"": 0.3}]",True,True,black cherry,Rosaceae,leaf,showing orientation on twig,https://bioimages.vanderbilt.edu/tn/baskauf/tprse2-lfseveral11961.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gprse2-lfseveral11961.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,2,1001,3,False,False,False,embedding_disagreement
baskauf/11964,baskauf_11964.jpg,ind-baskauf/11961,fruit,Prunus serotina,Prunus serotina,0.99999511,"[{""species"": ""Prunus serotina"", ""confidence"": 0.9999951124191284}, {""species"": ""Amelanchier arborea"", ""confidence"": 4.785094461112749e-06}, {""species"": ""Ilex verticillata"", ""confidence"": 6.825570153523586e-08}, {""species"": ""Castanea dentata"", ""confidence"": 4.691141342050287e-08}, {""species"": ""Nyssa sylvatica"", ""confidence"": 3.2241711522829064e-08}]",True,True,Nyssa sylvatica,0.62110126,"[{""species"": ""Nyssa sylvatica"", ""confidence"": 0.6211012606921315}, {""species"": ""Prunus serotina"", ""confidence"": 0.20565171928355241}, {""species"": ""Tilia americana"", ""confidence"": 0.025148913519498307}, {""species"": ""Pyrus calleryana"", ""confidence"": 0.023022892239365763}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.013062412406840878}]",False,True,Prunus serotina,0.95,"[{""species"": ""Prunus serotina"", ""confidence"": 0.95}, {""species"": ""Prunus virginiana"", ""confidence"": 0.33}, {""species"": ""Prunus pensylvanica"", ""confidence"": 0.15}, {""species"": ""Pyrus calleryana"", ""confidence"": 0.07}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.04}]",True,True,Prunus virginiana,0.7,"[{""species"": ""Prunus virginiana"", ""confidence"": 0.7}, {""species"": ""Prunus serotina"", ""confidence"": 0.6}, {""species"": ""Prunus pensylvanica"", ""confidence"": 0.5}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.4}, {""species"": ""Sorbus americana"", ""confidence"": 0.3}]",False,True,black cherry,Rosaceae,fruit,as borne on the plant,https://bioimages.vanderbilt.edu/tn/baskauf/tprse2-frdevel-dist11964.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gprse2-frdevel-dist11964.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,2,1010,3,False,False,False,embedding_disagreement
baskauf/11995,baskauf_11995.jpg,ind-baskauf/11993,twig,Carya cordiformis,Carya cordiformis,0.91697967,"[{""species"": ""Carya cordiformis"", ""confidence"": 0.9169796705245972}, {""species"": ""Juglans cinerea"", ""confidence"": 0.05173245444893837}, {""species"": ""Carya ovata"", ""confidence"": 0.02443668060004711}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 0.005452560260891914}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.0006512154941447079}]",True,True,Tilia americana,0.31408489,"[{""species"": ""Tilia americana"", ""confidence"": 0.3140848864362443}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.24330304643432013}, {""species"": ""Aesculus glabra"", ""confidence"": 0.09007623544905799}, {""species"": ""Fraxinus quadrangulata"", ""confidence"": 0.08364331429438523}, {""species"": ""Carya cordiformis"", ""confidence"": 0.03198282298471753}]",False,True,Lonicera morrowii,0.38,"[{""species"": ""Lonicera morrowii"", ""confidence"": 0.38}, {""species"": ""Cornus amomum"", ""confidence"": 0.2}, {""species"": ""Cornus racemosa"", ""confidence"": 0.16}, {""species"": ""Cornus sericea"", ""confidence"": 0.13}, {""species"": ""Acer negundo"", ""confidence"": 0.08}]",False,False,Carpinus caroliniana,0.7,"[{""species"": ""Carpinus caroliniana"", ""confidence"": 0.7}, {""species"": ""Lindera benzoin"", ""confidence"": 0.6}, {""species"": ""Cornus racemosa"", ""confidence"": 0.5}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.4}, {""species"": ""Viburnum opulus"", ""confidence"": 0.3}]",False,False,bitternut hickory,Juglandaceae,twig,close-up winter leaf scar/bud,https://bioimages.vanderbilt.edu/tn/baskauf/tcaco15twax-bud11995.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gcaco15twax-bud11995.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,1,1000,4,False,False,False,bioclip_only_correct|embedding_disagreement
baskauf/11996,baskauf_11996.jpg,ind-baskauf/11993,whole tree (or vine),Carya cordiformis,Carya cordiformis,0.88550961,"[{""species"": ""Carya cordiformis"", ""confidence"": 0.8855096101760864}, {""species"": ""Fraxinus americana"", ""confidence"": 0.0726870596408844}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.0343349352478981}, {""species"": ""Carya ovata"", ""confidence"": 0.0028183830436319113}, {""species"": ""Juglans cinerea"", ""confidence"": 0.001709435717202723}]",True,True,Robinia pseudoacacia,0.1862655,"[{""species"": ""Robinia pseudoacacia"", ""confidence"": 0.18626550272099246}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.16141251971777254}, {""species"": ""Fraxinus quadrangulata"", ""confidence"": 0.09314775255473566}, {""species"": ""Tilia americana"", ""confidence"": 0.08608504011428977}, {""species"": ""Ulmus rubra"", ""confidence"": 0.05910674777038611}]",False,False,Ailanthus altissima,0.82,"[{""species"": ""Ailanthus altissima"", ""confidence"": 0.82}, {""species"": ""Fraxinus americana"", ""confidence"": 0.27}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.21}, {""species"": ""Juglans nigra"", ""confidence"": 0.14}, {""species"": ""Rhus glabra"", ""confidence"": 0.1}]",False,False,Fraxinus americana,0.7,"[{""species"": ""Fraxinus americana"", ""confidence"": 0.7}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.65}, {""species"": ""Ulmus americana"", ""confidence"": 0.5}, {""species"": ""Ulmus rubra"", ""confidence"": 0.45}, {""species"": ""Acer negundo"", ""confidence"": 0.4}]",False,False,bitternut hickory,Juglandaceae,whole tree (or vine),general,https://bioimages.vanderbilt.edu/tn/baskauf/tcaco15wpsmall11996.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gcaco15wpsmall11996.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,1,1000,4,False,False,False,bioclip_only_correct|embedding_disagreement
baskauf/11997,baskauf_11997.jpg,ind-baskauf/11993,twig,Carya cordiformis,Carya cordiformis,0.99939871,"[{""species"": ""Carya cordiformis"", ""confidence"": 0.9993987083435059}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 0.0003352609055582434}, {""species"": ""Juglans cinerea"", ""confidence"": 0.00023042122484184802}, {""species"": ""Carya ovata"", ""confidence"": 2.751989450189285e-05}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 2.2589704258280108e-06}]",True,True,Fraxinus pennsylvanica,0.3639806,"[{""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.36398060144539013}, {""species"": ""Aesculus glabra"", ""confidence"": 0.11692036773722499}, {""species"": ""Carya cordiformis"", ""confidence"": 0.07877100932078351}, {""species"": ""Acer negundo"", ""confidence"": 0.06824011899823434}, {""species"": ""Tilia americana"", ""confidence"": 0.049860441374361894}]",False,True,Tilia americana,0.34,"[{""species"": ""Tilia americana"", ""confidence"": 0.34}, {""species"": ""Ulmus rubra"", ""confidence"": 0.24}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.17}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.11}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.08}]",False,False,Gleditsia triacanthos,0.7,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.7}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.6}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.5}, {""species"": ""Cercis canadensis"", ""confidence"": 0.4}, {""species"": ""Acer negundo"", ""confidence"": 0.3}]",False,False,bitternut hickory,Juglandaceae,twig,close-up winter terminal bud,https://bioimages.vanderbilt.edu/tn/baskauf/tcaco15twterm-bud11997.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gcaco15twterm-bud11997.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,1,1000,4,False,False,False,bioclip_only_correct|embedding_disagreement
baskauf/12021,baskauf_12021.jpg,ind-baskauf/12021,bark,Ostrya virginiana,Ostrya virginiana,0.99983239,"[{""species"": ""Ostrya virginiana"", ""confidence"": 0.9998323917388916}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.00012338912347331643}, {""species"": ""Carya cordiformis"", ""confidence"": 3.535157520673238e-05}, {""species"": ""Carya ovata"", ""confidence"": 7.888002073741518e-06}, {""species"": ""Quercus alba"", ""confidence"": 2.699125900562649e-07}]",True,True,Robinia pseudoacacia,0.50957417,"[{""species"": ""Robinia pseudoacacia"", ""confidence"": 0.5095741662863306}, {""species"": ""Carya ovata"", ""confidence"": 0.16725383975326585}, {""species"": ""Cephalanthus occidentalis"", ""confidence"": 0.041028095958019636}, {""species"": ""Acer negundo"", ""confidence"": 0.040335169415327936}, {""species"": ""Fraxinus americana"", ""confidence"": 0.035001964116028614}]",False,False,Ostrya virginiana,0.62,"[{""species"": ""Ostrya virginiana"", ""confidence"": 0.62}, {""species"": ""Prunus serotina"", ""confidence"": 0.22}, {""species"": ""Betula lenta"", ""confidence"": 0.14}, {""species"": ""Cornus florida"", ""confidence"": 0.09}, {""species"": ""Juniperus virginiana"", ""confidence"": 0.05}]",True,True,Carpinus caroliniana,0.7,"[{""species"": ""Carpinus caroliniana"", ""confidence"": 0.7}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.6}, {""species"": ""Carya ovata"", ""confidence"": 0.5}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 0.4}, {""species"": ""Ulmus rubra"", ""confidence"": 0.3}]",False,True,hophornbeam,Betulaceae,bark,of a small tree or small branch,https://bioimages.vanderbilt.edu/tn/baskauf/tosvi--brmedium12021.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gosvi--brmedium12021.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,1,2,1010,3,False,False,False,embedding_disagreement
baskauf/12050,baskauf_12050.jpg,ind-baskauf/12050,bark,Quercus muehlenbergii,Quercus muehlenbergii,0.68389326,"[{""species"": ""Quercus muehlenbergii"", ""confidence"": 0.6838932633399963}, {""species"": ""Quercus alba"", ""confidence"": 0.2515902817249298}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.03404903784394264}, {""species"": ""Quercus bicolor"", ""confidence"": 0.026517419144511223}, {""species"": ""Fraxinus quadrangulata"", ""confidence"": 0.003588742343708873}]",True,True,Carya ovata,0.32526021,"[{""species"": ""Carya ovata"", ""confidence"": 0.32526021374616987}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.20864761954046826}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.06480886054782144}, {""species"": ""Salix nigra"", ""confidence"": 0.056213890587952065}, {""species"": ""Fraxinus americana"", ""confidence"": 0.04019747182955731}]",False,False,Ostrya virginiana,0.7,"[{""species"": ""Ostrya virginiana"", ""confidence"": 0.7}, {""species"": ""Betula alleghaniensis"", ""confidence"": 0.18}, {""species"": ""Pinus rigida"", ""confidence"": 0.08}, {""species"": ""Tsuga canadensis"", ""confidence"": 0.05}, {""species"": ""Prunus serotina"", ""confidence"": 0.04}]",False,False,Ostrya virginiana,0.7,"[{""species"": ""Ostrya virginiana"", ""confidence"": 0.7}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.6}, {""species"": ""Quercus alba"", ""confidence"": 0.5}, {""species"": ""Carya ovata"", ""confidence"": 0.4}, {""species"": ""Ulmus rubra"", ""confidence"": 0.3}]",False,False,chinkapin oak,Fagaceae,bark,of a medium tree or large branch,https://bioimages.vanderbilt.edu/tn/baskauf/tqumu--brmed12050.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gqumu--brmed12050.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,2,1,1000,3,False,False,True,bioclip_only_correct|embedding_disagreement
