representation,k,cluster_id,size_all,size_test,species_count,dominant_species,dominant_species_count,species_purity,species_distribution,organ_count,dominant_organ,dominant_organ_count,organ_purity,organ_distribution,bioclip_correct,bioclip_accuracy,bioclip_error_rate,dinov3_correct,dinov3_accuracy,dinov3_error_rate,gpt_5_4_correct,gpt_5_4_accuracy,gpt_5_4_error_rate,gemini_flash_lite_correct,gemini_flash_lite_accuracy,gemini_flash_lite_error_rate,bioclip_error_count,bioclip_error_enrichment,bioclip_error_p,all_four_wrong_count,all_four_wrong_rate,all_four_wrong_enrichment,all_four_wrong_p,bioclip_error_q,all_four_wrong_q,fdr_error_enriched,descriptive_error_enriched
dinov3,20,7,61,5,37,Pyrus calleryana,7,0.11475409836065574,"{""Pyrus calleryana"": 7, ""Quercus bicolor"": 6, ""Quercus macrocarpa"": 3, ""Quercus muehlenbergii"": 3, ""Cephalanthus occidentalis"": 2, ""Acer saccharum"": 2, ""Dirca palustris"": 2, ""Toxicodendron radicans"": 2, ""Ilex verticillata"": 2, ""Ailanthus altissima"": 2, ""Juglans nigra"": 2, ""Carya ovata"": 2, ""Quercus rubra"": 2, ""Prunus serotina"": 1, ""Fraxinus quadrangulata"": 1, ""Platanus occidentalis"": 1, ""Acer negundo"": 1, ""Fraxinus americana"": 1, ""Zanthoxylum americanum"": 1, ""Populus deltoides"": 1, ""Populus tremuloides"": 1, ""Tilia americana"": 1, ""Fraxinus pennsylvanica"": 1, ""Carya cordiformis"": 1, ""Sassafras albidum"": 1, ""Lindera benzoin"": 1, ""Acer rubrum"": 1, ""Quercus palustris"": 1, ""Quercus alba"": 1, ""Robinia pseudoacacia"": 1, ""Cercis canadensis"": 1, ""Cornus amomum"": 1, ""Viburnum lantanoides"": 1, ""Sambucus racemosa"": 1, ""Rhus copallinum"": 1, ""Rhus aromatica"": 1, ""Celtis occidentalis"": 1}",1,leaf,61,1.0,"{""leaf"": 61}",2,0.4,0.6,3,0.6,0.4,1,0.2,0.8,0,0.0,1.0,3,4.22,0.0214399973122196,1,0.2,2.4823529411764707,0.3457171763374113,0.214399973122196,1.0,False,True
dinov3,20,8,91,18,21,Cephalanthus occidentalis,8,0.08791208791208792,"{""Cephalanthus occidentalis"": 8, ""Aesculus glabra"": 7, ""Sorbus americana"": 7, ""Toxicodendron radicans"": 7, ""Sambucus racemosa"": 7, ""Pyrus calleryana"": 7, ""Cornus amomum"": 6, ""Lonicera morrowii"": 6, ""Sambucus nigra"": 6, ""Nyssa sylvatica"": 6, ""Viburnum lantanoides"": 5, ""Ilex verticillata"": 4, ""Amelanchier arborea"": 3, ""Tilia americana"": 3, ""Gymnocladus dioicus"": 2, ""Yucca filamentosa"": 2, ""Prunus serotina"": 1, ""Rhus aromatica"": 1, ""Rhus glabra"": 1, ""Rhus copallinum"": 1, ""Ailanthus altissima"": 1}",4,inflorescence,81,0.8901098901098901,"{""inflorescence"": 81, ""fruit"": 7, ""twig"": 2, ""leaf"": 1}",16,0.8888888888888888,0.1111111111111111,13,0.7222222222222222,0.2777777777777778,6,0.3333333333333333,0.6666666666666667,8,0.4444444444444444,0.5555555555555556,2,0.7814814814814814,0.7610479593445884,1,0.05555555555555555,0.6895424836601307,0.7939144614775757,1.0,1.0,False,False
dinov3,20,9,39,1,12,Juglans cinerea,15,0.38461538461538464,"{""Juglans cinerea"": 15, ""Gymnocladus dioicus"": 4, ""Carya cordiformis"": 3, ""Juglans nigra"": 3, ""Pyrus calleryana"": 3, ""Castanea dentata"": 2, ""Ginkgo biloba"": 2, ""Carya ovata"": 2, ""Platanus occidentalis"": 2, ""Fagus grandifolia"": 1, ""Ailanthus altissima"": 1, ""Ulmus americana"": 1}",4,fruit,23,0.5897435897435898,"{""fruit"": 23, ""seed"": 11, ""twig"": 3, ""cone"": 2}",1,1.0,0.0,0,0.0,1.0,1,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,20,10,118,15,9,Quercus palustris,57,0.4830508474576271,"{""Quercus palustris"": 57, ""Quercus rubra"": 23, ""Quercus alba"": 18, ""Quercus bicolor"": 8, ""Quercus macrocarpa"": 3, ""Quercus muehlenbergii"": 3, ""Platanus occidentalis"": 3, ""Acer saccharum"": 2, ""Acer rubrum"": 1}",2,leaf,107,0.9067796610169492,"{""leaf"": 107, ""twig"": 11}",15,1.0,0.0,13,0.8666666666666667,0.1333333333333333,12,0.8,0.19999999999999996,4,0.26666666666666666,0.7333333333333334,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,20,11,69,8,21,Aesculus glabra,8,0.11594202898550725,"{""Aesculus glabra"": 8, ""Rhus glabra"": 7, ""Rhus copallinum"": 5, ""Fraxinus americana"": 5, ""Sambucus racemosa"": 4, ""Salix nigra"": 4, ""Zanthoxylum americanum"": 4, ""Carya cordiformis"": 4, ""Juglans nigra"": 4, ""Fraxinus pennsylvanica"": 4, ""Ailanthus altissima"": 3, ""Carya ovata"": 3, ""Fraxinus quadrangulata"": 2, ""Prunus serotina"": 2, ""Juglans cinerea"": 2, ""Castanea dentata"": 2, ""Toxicodendron radicans"": 2, ""Sorbus americana"": 1, ""Gymnocladus dioicus"": 1, ""Nyssa sylvatica"": 1, ""Ulmus americana"": 1}",4,leaf,63,0.9130434782608695,"{""leaf"": 63, ""twig"": 3, ""whole tree (or vine)"": 2, ""inflorescence"": 1}",7,0.875,0.125,4,0.5,0.5,2,0.25,0.75,1,0.125,0.875,1,0.8791666666666667,0.7133417937324367,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,20,12,80,9,43,Carpinus caroliniana,7,0.0875,"{""Carpinus caroliniana"": 7, ""Gleditsia triacanthos"": 5, ""Acer negundo"": 4, ""Dirca palustris"": 4, ""Betula alleghaniensis"": 4, ""Fagus grandifolia"": 4, ""Betula lenta"": 3, ""Juglans nigra"": 3, ""Carya ovata"": 3, ""Robinia pseudoacacia"": 3, ""Ulmus americana"": 2, ""Cephalanthus occidentalis"": 2, ""Prunus serotina"": 2, ""Amelanchier arborea"": 2, ""Pinus strobus"": 2, ""Acer rubrum"": 2, ""Carya cordiformis"": 2, ""Gymnocladus dioicus"": 1, ""Cornus florida"": 1, ""Rhus aromatica"": 1, ""Celtis occidentalis"": 1, ""Rhus copallinum"": 1, ""Salix nigra"": 1, ""Populus tremuloides"": 1, ""Zanthoxylum americanum"": 1, ""Rhus glabra"": 1, ""Sorbus americana"": 1, ""Pyrus calleryana"": 1, ""Toxicodendron radicans"": 1, ""Ilex verticillata"": 1, ""Platanus occidentalis"": 1, ""Tsuga canadensis"": 1, ""Ostrya virginiana"": 1, ""Picea rubens"": 1, ""Fraxinus pennsylvanica"": 1, ""Fraxinus americana"": 1, ""Lindera benzoin"": 1, ""Lonicera morrowii"": 1, ""Sambucus nigra"": 1, ""Viburnum lantanoides"": 1, ""Quercus rubra"": 1, ""Cornus amomum"": 1, ""Ulmus rubra"": 1}",3,bark,72,0.9,"{""bark"": 72, ""twig"": 7, ""leaf"": 1}",7,0.7777777777777778,0.2222222222222222,3,0.3333333333333333,0.6666666666666667,5,0.5555555555555556,0.4444444444444444,5,0.5555555555555556,0.4444444444444444,2,1.5629629629629629,0.3744355400170905,1,0.1111111111111111,1.3790849673202614,0.5376270309541537,1.0,1.0,False,True
dinov3,20,13,82,10,22,Cercis canadensis,13,0.15853658536585366,"{""Cercis canadensis"": 13, ""Robinia pseudoacacia"": 10, ""Ginkgo biloba"": 8, ""Carpinus caroliniana"": 7, ""Cornus florida"": 7, ""Yucca filamentosa"": 5, ""Ulmus americana"": 4, ""Ailanthus altissima"": 4, ""Acer rubrum"": 3, ""Acer negundo"": 2, ""Fraxinus quadrangulata"": 2, ""Fraxinus pennsylvanica"": 2, ""Fraxinus americana"": 2, ""Fagus grandifolia"": 2, ""Ostrya virginiana"": 2, ""Acer saccharum"": 2, ""Ulmus rubra"": 2, ""Quercus alba"": 1, ""Gymnocladus dioicus"": 1, ""Gleditsia triacanthos"": 1, ""Populus deltoides"": 1, ""Populus tremuloides"": 1}",5,fruit,42,0.5121951219512195,"{""fruit"": 42, ""inflorescence"": 30, ""leaf"": 7, ""cone"": 2, ""twig"": 1}",10,1.0,0.0,10,1.0,0.0,8,0.8,0.19999999999999996,9,0.9,0.09999999999999998,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,20,14,74,9,34,Platanus occidentalis,5,0.06756756756756757,"{""Platanus occidentalis"": 5, ""Juglans cinerea"": 5, ""Acer saccharum"": 4, ""Fagus grandifolia"": 4, ""Ailanthus altissima"": 4, ""Pyrus calleryana"": 3, ""Cornus amomum"": 3, ""Gleditsia triacanthos"": 3, ""Gymnocladus dioicus"": 3, ""Quercus palustris"": 3, ""Pinus strobus"": 3, ""Prunus serotina"": 2, ""Amelanchier arborea"": 2, ""Yucca filamentosa"": 2, ""Fraxinus pennsylvanica"": 2, ""Juglans nigra"": 2, ""Tilia americana"": 2, ""Quercus alba"": 2, ""Nyssa sylvatica"": 2, ""Cornus florida"": 2, ""Betula lenta"": 2, ""Rhus glabra"": 2, ""Castanea dentata"": 1, ""Quercus rubra"": 1, ""Cercis canadensis"": 1, ""Lindera benzoin"": 1, ""Viburnum lantanoides"": 1, ""Sambucus racemosa"": 1, ""Ostrya virginiana"": 1, ""Toxicodendron radicans"": 1, ""Zanthoxylum americanum"": 1, ""Dirca palustris"": 1, ""Rhus aromatica"": 1, ""Celtis occidentalis"": 1}",5,twig,66,0.8918918918918919,"{""twig"": 66, ""bark"": 3, ""leaf"": 3, ""stem"": 1, ""fruit"": 1}",7,0.7777777777777778,0.2222222222222222,2,0.2222222222222222,0.7777777777777778,1,0.1111111111111111,0.8888888888888888,0,0.0,1.0,2,1.5629629629629629,0.3744355400170905,2,0.2222222222222222,2.758169934640523,0.15728797577127993,1.0,1.0,False,True
dinov3,20,15,77,6,11,Gleditsia triacanthos,33,0.42857142857142855,"{""Gleditsia triacanthos"": 33, ""Robinia pseudoacacia"": 7, ""Ailanthus altissima"": 7, ""Rhus glabra"": 6, ""Gymnocladus dioicus"": 6, ""Sorbus americana"": 6, ""Rhus copallinum"": 5, ""Juglans nigra"": 4, ""Sambucus nigra"": 1, ""Sambucus racemosa"": 1, ""Ulmus rubra"": 1}",6,leaf,25,0.3246753246753247,"{""leaf"": 25, ""inflorescence"": 18, ""fruit"": 13, ""whole tree (or vine)"": 10, ""twig"": 10, ""bark"": 1}",6,1.0,0.0,3,0.5,0.5,4,0.6666666666666666,0.33333333333333337,5,0.8333333333333334,0.16666666666666663,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,20,16,91,15,31,Quercus palustris,17,0.18681318681318682,"{""Quercus palustris"": 17, ""Cornus florida"": 10, ""Pyrus calleryana"": 9, ""Quercus alba"": 4, ""Nyssa sylvatica"": 4, ""Prunus serotina"": 4, ""Rhus aromatica"": 3, ""Platanus occidentalis"": 3, ""Ginkgo biloba"": 3, ""Zanthoxylum americanum"": 3, ""Amelanchier arborea"": 3, ""Fagus grandifolia"": 2, ""Cornus amomum"": 2, ""Cephalanthus occidentalis"": 2, ""Tilia americana"": 2, ""Lonicera morrowii"": 2, ""Lindera benzoin"": 2, ""Sassafras albidum"": 2, ""Ilex verticillata"": 2, ""Dirca palustris"": 1, ""Sorbus americana"": 1, ""Populus deltoides"": 1, ""Quercus rubra"": 1, ""Juglans nigra"": 1, ""Toxicodendron radicans"": 1, ""Quercus muehlenbergii"": 1, ""Quercus macrocarpa"": 1, ""Quercus bicolor"": 1, ""Sambucus racemosa"": 1, ""Sambucus nigra"": 1, ""Celtis occidentalis"": 1}",6,fruit,77,0.8461538461538461,"{""fruit"": 77, ""twig"": 6, ""cone"": 3, ""inflorescence"": 3, ""unspecified"": 1, ""seed"": 1}",15,1.0,0.0,10,0.6666666666666666,0.33333333333333337,11,0.7333333333333333,0.2666666666666667,5,0.3333333333333333,0.6666666666666667,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,20,17,79,16,27,Salix nigra,7,0.08860759493670886,"{""Salix nigra"": 7, ""Populus deltoides"": 7, ""Carpinus caroliniana"": 5, ""Rhus copallinum"": 4, ""Juglans nigra"": 4, ""Gleditsia triacanthos"": 4, ""Quercus palustris"": 4, ""Fagus grandifolia"": 4, ""Quercus bicolor"": 4, ""Carya cordiformis"": 3, ""Aesculus glabra"": 3, ""Quercus rubra"": 3, ""Quercus muehlenbergii"": 3, ""Quercus macrocarpa"": 3, ""Nyssa sylvatica"": 3, ""Ostrya virginiana"": 3, ""Quercus alba"": 2, ""Castanea dentata"": 2, ""Betula alleghaniensis"": 2, ""Toxicodendron radicans"": 2, ""Ginkgo biloba"": 1, ""Carya ovata"": 1, ""Fraxinus americana"": 1, ""Prunus serotina"": 1, ""Cephalanthus occidentalis"": 1, ""Rhus glabra"": 1, ""Rhus aromatica"": 1}",5,inflorescence,64,0.810126582278481,"{""inflorescence"": 64, ""fruit"": 11, ""twig"": 2, ""cone"": 1, ""whole tree (or vine)"": 1}",14,0.875,0.125,13,0.8125,0.1875,6,0.375,0.625,9,0.5625,0.4375,2,0.8791666666666667,0.6971588325977325,1,0.0625,0.7757352941176471,0.7525482155048782,1.0,1.0,False,False
dinov3,20,18,83,10,20,Acer negundo,12,0.14457831325301204,"{""Acer negundo"": 12, ""Toxicodendron radicans"": 9, ""Sassafras albidum"": 8, ""Lindera benzoin"": 8, ""Dirca palustris"": 7, ""Cornus florida"": 6, ""Cephalanthus occidentalis"": 5, ""Fraxinus quadrangulata"": 5, ""Rhus aromatica"": 5, ""Cercis canadensis"": 3, ""Ilex verticillata"": 3, ""Nyssa sylvatica"": 2, ""Viburnum lantanoides"": 2, ""Tilia americana"": 2, ""Carya cordiformis"": 1, ""Cornus amomum"": 1, ""Sambucus racemosa"": 1, ""Sambucus nigra"": 1, ""Zanthoxylum americanum"": 1, ""Lonicera morrowii"": 1}",5,leaf,55,0.6626506024096386,"{""leaf"": 55, ""whole tree (or vine)"": 18, ""fruit"": 8, ""inflorescence"": 1, ""twig"": 1}",9,0.9,0.1,8,0.8,0.19999999999999996,3,0.3,0.7,5,0.5,0.5,1,0.7033333333333334,0.7919864998854407,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,20,19,131,8,48,Cercis canadensis,9,0.06870229007633588,"{""Cercis canadensis"": 9, ""Acer rubrum"": 7, ""Platanus occidentalis"": 7, ""Juglans cinerea"": 5, ""Acer saccharum"": 5, ""Rhus copallinum"": 5, ""Juniperus virginiana"": 5, ""Pinus strobus"": 4, ""Populus tremuloides"": 4, ""Robinia pseudoacacia"": 4, ""Lonicera morrowii"": 4, ""Cornus florida"": 3, ""Fraxinus americana"": 3, ""Fagus grandifolia"": 3, ""Tsuga canadensis"": 3, ""Nyssa sylvatica"": 3, ""Ulmus rubra"": 3, ""Sambucus racemosa"": 3, ""Sassafras albidum"": 3, ""Ailanthus altissima"": 3, ""Ulmus americana"": 3, ""Yucca filamentosa"": 3, ""Pyrus calleryana"": 2, ""Sorbus americana"": 2, ""Populus deltoides"": 2, ""Salix nigra"": 2, ""Amelanchier arborea"": 2, ""Acer negundo"": 2, ""Juglans nigra"": 2, ""Quercus alba"": 2, ""Gleditsia triacanthos"": 2, ""Cornus amomum"": 2, ""Carpinus caroliniana"": 2, ""Quercus rubra"": 2, ""Ilex verticillata"": 2, ""Betula alleghaniensis"": 1, ""Rhus aromatica"": 1, ""Celtis occidentalis"": 1, ""Tilia americana"": 1, ""Rhus glabra"": 1, ""Cephalanthus occidentalis"": 1, ""Betula lenta"": 1, ""Zanthoxylum americanum"": 1, ""Ostrya virginiana"": 1, ""Prunus serotina"": 1, ""Sambucus nigra"": 1, ""Picea rubens"": 1, ""Quercus macrocarpa"": 1}",8,whole tree (or vine),93,0.7099236641221374,"{""whole tree (or vine)"": 93, ""inflorescence"": 10, ""whole tree"": 10, ""fruit"": 8, ""leaf"": 6, ""cone"": 2, ""whole plant"": 1, ""unspecified"": 1}",8,1.0,0.0,5,0.625,0.375,6,0.75,0.25,7,0.875,0.125,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,0,52,12,16,Ulmus americana,11,0.21153846153846154,"{""Ulmus americana"": 11, ""Fraxinus americana"": 7, ""Platanus occidentalis"": 7, ""Fraxinus pennsylvanica"": 5, ""Juglans nigra"": 4, ""Quercus muehlenbergii"": 3, ""Acer rubrum"": 2, ""Quercus rubra"": 2, ""Ginkgo biloba"": 2, ""Ailanthus altissima"": 2, ""Celtis occidentalis"": 2, ""Acer negundo"": 1, ""Acer saccharum"": 1, ""Quercus alba"": 1, ""Quercus macrocarpa"": 1, ""Carya cordiformis"": 1}",3,whole tree (or vine),49,0.9423076923076923,"{""whole tree (or vine)"": 49, ""whole tree"": 2, ""bark"": 1}",8,0.6666666666666666,0.3333333333333333,5,0.4166666666666667,0.5833333333333333,5,0.4166666666666667,0.5833333333333333,6,0.5,0.5,4,2.3444444444444446,0.07269372254553508,4,0.3333333333333333,4.137254901960784,0.009693715551060272,0.9778715921145456,0.4846857775530136,False,True
dinov3,50,1,32,5,4,Quercus alba,19,0.59375,"{""Quercus alba"": 19, ""Sassafras albidum"": 8, ""Quercus macrocarpa"": 4, ""Quercus bicolor"": 1}",3,leaf,30,0.9375,"{""leaf"": 30, ""inflorescence"": 1, ""twig"": 1}",5,1.0,0.0,4,0.8,0.19999999999999996,4,0.8,0.19999999999999996,4,0.8,0.19999999999999996,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,2,29,1,8,Rhus copallinum,9,0.3103448275862069,"{""Rhus copallinum"": 9, ""Rhus glabra"": 5, ""Ailanthus altissima"": 5, ""Sambucus racemosa"": 4, ""Aesculus glabra"": 2, ""Sorbus americana"": 2, ""Sambucus nigra"": 1, ""Robinia pseudoacacia"": 1}",4,whole tree (or vine),14,0.4827586206896552,"{""whole tree (or vine)"": 14, ""inflorescence"": 9, ""fruit"": 4, ""leaf"": 2}",1,1.0,0.0,0,0.0,1.0,1,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,3,33,7,20,Carya cordiformis,6,0.18181818181818182,"{""Carya cordiformis"": 6, ""Ilex verticillata"": 4, ""Ostrya virginiana"": 2, ""Celtis occidentalis"": 2, ""Tilia americana"": 2, ""Fraxinus quadrangulata"": 2, ""Yucca filamentosa"": 2, ""Lonicera morrowii"": 1, ""Sambucus racemosa"": 1, ""Viburnum lantanoides"": 1, ""Rhus aromatica"": 1, ""Juglans nigra"": 1, ""Carpinus caroliniana"": 1, ""Platanus occidentalis"": 1, ""Sorbus americana"": 1, ""Zanthoxylum americanum"": 1, ""Salix nigra"": 1, ""Betula alleghaniensis"": 1, ""Rhus copallinum"": 1, ""Ulmus rubra"": 1}",5,twig,23,0.696969696969697,"{""twig"": 23, ""inflorescence"": 7, ""stem"": 1, ""fruit"": 1, ""leaf"": 1}",6,0.8571428571428571,0.14285714285714285,2,0.2857142857142857,0.7142857142857143,0,0.0,1.0,2,0.2857142857142857,0.7142857142857143,1,1.0047619047619047,0.6639179650656153,1,0.14285714285714285,1.773109243697479,0.4494914210187285,1.0,1.0,False,False
dinov3,50,4,18,0,10,Juglans nigra,4,0.2222222222222222,"{""Juglans nigra"": 4, ""Pinus strobus"": 4, ""Juglans cinerea"": 2, ""Ailanthus altissima"": 2, ""Nyssa sylvatica"": 1, ""Carya ovata"": 1, ""Fraxinus americana"": 1, ""Tilia americana"": 1, ""Ulmus americana"": 1, ""Ulmus rubra"": 1}",4,twig,10,0.5555555555555556,"{""twig"": 10, ""leaf"": 5, ""bark"": 2, ""unspecified"": 1}",0,,,0,,,0,,,0,,,0,,1.0,0,,,1.0,1.0,1.0,False,False
dinov3,50,5,28,5,14,Acer saccharum,8,0.2857142857142857,"{""Acer saccharum"": 8, ""Zanthoxylum americanum"": 4, ""Ginkgo biloba"": 3, ""Acer rubrum"": 2, ""Fagus grandifolia"": 2, ""Acer negundo"": 1, ""Quercus alba"": 1, ""Quercus macrocarpa"": 1, ""Quercus muehlenbergii"": 1, ""Quercus palustris"": 1, ""Sassafras albidum"": 1, ""Fraxinus pennsylvanica"": 1, ""Dirca palustris"": 1, ""Ulmus americana"": 1}",4,inflorescence,17,0.6071428571428571,"{""inflorescence"": 17, ""fruit"": 7, ""cone"": 2, ""twig"": 2}",5,1.0,0.0,1,0.2,0.8,1,0.2,0.8,1,0.2,0.8,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,6,39,4,10,Acer negundo,11,0.28205128205128205,"{""Acer negundo"": 11, ""Toxicodendron radicans"": 9, ""Fraxinus quadrangulata"": 6, ""Lindera benzoin"": 4, ""Zanthoxylum americanum"": 4, ""Rhus aromatica"": 1, ""Ilex verticillata"": 1, ""Carya cordiformis"": 1, ""Cephalanthus occidentalis"": 1, ""Tilia americana"": 1}",3,leaf,33,0.8461538461538461,"{""leaf"": 33, ""whole tree (or vine)"": 5, ""fruit"": 1}",4,1.0,0.0,4,1.0,0.0,2,0.5,0.5,2,0.5,0.5,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,7,31,4,10,Aesculus glabra,9,0.2903225806451613,"{""Aesculus glabra"": 9, ""Sassafras albidum"": 7, ""Toxicodendron radicans"": 5, ""Lonicera morrowii"": 4, ""Yucca filamentosa"": 1, ""Rhus copallinum"": 1, ""Rhus glabra"": 1, ""Gleditsia triacanthos"": 1, ""Robinia pseudoacacia"": 1, ""Pyrus calleryana"": 1}",2,inflorescence,29,0.9354838709677419,"{""inflorescence"": 29, ""fruit"": 2}",4,1.0,0.0,3,0.75,0.25,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,8,59,7,32,Quercus alba,6,0.1016949152542373,"{""Quercus alba"": 6, ""Quercus palustris"": 5, ""Quercus rubra"": 4, ""Dirca palustris"": 3, ""Populus tremuloides"": 3, ""Cephalanthus occidentalis"": 3, ""Platanus occidentalis"": 3, ""Aesculus glabra"": 3, ""Quercus bicolor"": 2, ""Populus deltoides"": 2, ""Juglans nigra"": 2, ""Acer rubrum"": 2, ""Tilia americana"": 2, ""Quercus macrocarpa"": 1, ""Fraxinus pennsylvanica"": 1, ""Acer saccharum"": 1, ""Rhus copallinum"": 1, ""Carpinus caroliniana"": 1, ""Sambucus nigra"": 1, ""Pyrus calleryana"": 1, ""Cercis canadensis"": 1, ""Fraxinus quadrangulata"": 1, ""Fraxinus americana"": 1, ""Quercus muehlenbergii"": 1, ""Gleditsia triacanthos"": 1, ""Carya ovata"": 1, ""Carya cordiformis"": 1, ""Gymnocladus dioicus"": 1, ""Ginkgo biloba"": 1, ""Robinia pseudoacacia"": 1, ""Fagus grandifolia"": 1, ""Acer negundo"": 1}",4,twig,55,0.9322033898305084,"{""twig"": 55, ""leaf"": 2, ""unspecified"": 1, ""fruit"": 1}",7,1.0,0.0,3,0.42857142857142855,0.5714285714285714,1,0.14285714285714285,0.8571428571428572,2,0.2857142857142857,0.7142857142857143,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,9,82,10,5,Quercus palustris,56,0.6829268292682927,"{""Quercus palustris"": 56, ""Quercus rubra"": 20, ""Platanus occidentalis"": 3, ""Acer saccharum"": 2, ""Acer rubrum"": 1}",2,leaf,75,0.9146341463414634,"{""leaf"": 75, ""twig"": 7}",10,1.0,0.0,9,0.9,0.09999999999999998,8,0.8,0.19999999999999996,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,10,47,6,14,Rhus copallinum,5,0.10638297872340426,"{""Rhus copallinum"": 5, ""Rhus glabra"": 5, ""Juglans nigra"": 5, ""Fraxinus americana"": 5, ""Sambucus racemosa"": 4, ""Gymnocladus dioicus"": 4, ""Fraxinus pennsylvanica"": 4, ""Salix nigra"": 4, ""Sorbus americana"": 3, ""Ailanthus altissima"": 3, ""Prunus serotina"": 2, ""Sambucus nigra"": 1, ""Carya cordiformis"": 1, ""Ulmus rubra"": 1}",3,leaf,43,0.9148936170212766,"{""leaf"": 43, ""twig"": 3, ""fruit"": 1}",5,0.8333333333333334,0.16666666666666666,3,0.5,0.5,2,0.3333333333333333,0.6666666666666667,1,0.16666666666666666,0.8333333333333334,1,1.1722222222222223,0.6063039019340065,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,11,13,3,2,Ginkgo biloba,11,0.8461538461538461,"{""Ginkgo biloba"": 11, ""Populus tremuloides"": 2}",3,leaf,8,0.6153846153846154,"{""leaf"": 8, ""cone"": 4, ""twig"": 1}",3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,12,82,10,31,Quercus palustris,11,0.13414634146341464,"{""Quercus palustris"": 11, ""Quercus alba"": 8, ""Quercus rubra"": 6, ""Quercus bicolor"": 5, ""Sassafras albidum"": 4, ""Salix nigra"": 3, ""Gymnocladus dioicus"": 3, ""Robinia pseudoacacia"": 3, ""Fraxinus americana"": 3, ""Acer saccharum"": 2, ""Carya ovata"": 2, ""Celtis occidentalis"": 2, ""Pyrus calleryana"": 2, ""Prunus serotina"": 2, ""Pinus strobus"": 2, ""Juglans cinerea"": 2, ""Ginkgo biloba"": 2, ""Carpinus caroliniana"": 2, ""Quercus muehlenbergii"": 2, ""Quercus macrocarpa"": 2, ""Gleditsia triacanthos"": 2, ""Juniperus virginiana"": 2, ""Nyssa sylvatica"": 2, ""Aesculus glabra"": 1, ""Juglans nigra"": 1, ""Fraxinus pennsylvanica"": 1, ""Fraxinus quadrangulata"": 1, ""Tsuga canadensis"": 1, ""Cercis canadensis"": 1, ""Cornus florida"": 1, ""Ulmus americana"": 1}",1,bark,82,1.0,"{""bark"": 82}",7,0.7,0.3,3,0.3,0.7,1,0.1,0.9,3,0.3,0.7,3,2.11,0.155488678087127,2,0.2,2.4823529411764707,0.18741384152833918,1.0,1.0,False,True
