sample_bucket,sample_order,image_id,file,observation_id,organ_category,ground_truth_species,bioclip_prediction,bioclip_score,bioclip_top5,bioclip_correct,bioclip_top5_correct,dinov3_prediction,dinov3_score,dinov3_top5,dinov3_correct,dinov3_top5_correct,gpt_5_4_prediction,gpt_5_4_score,gpt_5_4_top5,gpt_5_4_correct,gpt_5_4_top5_correct,gemini_flash_lite_prediction,gemini_flash_lite_score,gemini_flash_lite_top5,gemini_flash_lite_correct,gemini_flash_lite_top5_correct,vernacular,family,organ_detail,subview,thumbnail_url,image_url,creator,license,observation_image_count,correct_count,correctness_pattern,prediction_unique_count,all_predictions_same,embedding_predictions_agree,vlm_predictions_agree,bucket_memberships,local_sample_path,download_status,download_error
bioclip_and_dino_wrong,10,baskauf/89381,baskauf_89381.jpg,vanderbilt/7-298,whole tree (or vine),Acer rubrum,Gleditsia triacanthos,0.9854123,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.9854122996330261}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.014056150801479816}, {""species"": ""Quercus palustris"", ""confidence"": 0.00020050023158546537}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 0.0001561497338116169}, {""species"": ""Ailanthus altissima"", ""confidence"": 0.0001073200473911129}]",False,False,Juglans cinerea,0.21052764,"[{""species"": ""Juglans cinerea"", ""confidence"": 0.21052764454079256}, {""species"": ""Acer saccharum"", ""confidence"": 0.1517187779796913}, {""species"": ""Juglans nigra"", ""confidence"": 0.11079213325367031}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.0945616205403576}, {""species"": ""Platanus occidentalis"", ""confidence"": 0.07310514120826177}]",False,False,Fraxinus americana,0.42,"[{""species"": ""Fraxinus americana"", ""confidence"": 0.42}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.24}, {""species"": ""Acer saccharum"", ""confidence"": 0.14}, {""species"": ""Acer rubrum"", ""confidence"": 0.1}, {""species"": ""Ulmus americana"", ""confidence"": 0.07}]",False,True,Platanus occidentalis,0.6,"[{""species"": ""Platanus occidentalis"", ""confidence"": 0.6}, {""species"": ""Acer saccharum"", ""confidence"": 0.4}, {""species"": ""Ulmus americana"", ""confidence"": 0.3}, {""species"": ""Tilia americana"", ""confidence"": 0.2}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.1}]",False,False,red maple,Aceraceae,whole tree (or vine),winter,https://bioimages.vanderbilt.edu/tn/baskauf/t89381.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/g89381.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,3,0,0000,4,False,False,False,all_four_wrong|bioclip_and_dino_wrong|embedding_disagreement,samples/images/baskauf__89381.jpg,cached,
bioclip_and_dino_wrong,11,baskauf/11690,baskauf_11690.jpg,ind-baskauf/11687,bark,Ulmus americana,Robinia pseudoacacia,0.93680865,"[{""species"": ""Robinia pseudoacacia"", ""confidence"": 0.9368086457252502}, {""species"": ""Carya ovata"", ""confidence"": 0.017158249393105507}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.013362857513129711}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.013362857513129711}, {""species"": ""Carya cordiformis"", ""confidence"": 0.0071526216343045235}]",False,False,Carya ovata,0.41536965,"[{""species"": ""Carya ovata"", ""confidence"": 0.4153696508811942}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.2055934687314407}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.08613499856801386}, {""species"": ""Fraxinus americana"", ""confidence"": 0.03670045587488609}, {""species"": ""Salix nigra"", ""confidence"": 0.02876187723908252}]",False,False,Ostrya virginiana,0.72,"[{""species"": ""Ostrya virginiana"", ""confidence"": 0.72}, {""species"": ""Betula alleghaniensis"", ""confidence"": 0.18}, {""species"": ""Carya ovata"", ""confidence"": 0.11}, {""species"": ""Ulmus rubra"", ""confidence"": 0.08}, {""species"": ""Castanea dentata"", ""confidence"": 0.06}]",False,False,Carpinus caroliniana,0.7,"[{""species"": ""Carpinus caroliniana"", ""confidence"": 0.7}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.6}, {""species"": ""Ulmus rubra"", ""confidence"": 0.5}, {""species"": ""Carya ovata"", ""confidence"": 0.4}, {""species"": ""Quercus rubra"", ""confidence"": 0.3}]",False,False,American elm,Ulmaceae,bark,of a small tree or small branch,https://bioimages.vanderbilt.edu/tn/baskauf/tulam--brsmall11690.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gulam--brsmall11690.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,0,0000,4,False,False,False,all_four_wrong|bioclip_and_dino_wrong|embedding_disagreement,samples/images/baskauf__11690.jpg,cached,
bioclip_and_dino_wrong,12,baskauf/51398,baskauf_51398.jpg,vanderbilt/6-239,inflorescence,Nyssa sylvatica,Lindera benzoin,0.64254552,"[{""species"": ""Lindera benzoin"", ""confidence"": 0.6425455212593079}, {""species"": ""Cephalanthus occidentalis"", ""confidence"": 0.12652471661567688}, {""species"": ""Cornus florida"", ""confidence"": 0.11165766417980194}, {""species"": ""Viburnum lantanoides"", ""confidence"": 0.05976604297757149}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.028231481090188026}]",False,False,Cornus amomum,0.2205907,"[{""species"": ""Cornus amomum"", ""confidence"": 0.2205906981248297}, {""species"": ""Acer saccharum"", ""confidence"": 0.19075977996958246}, {""species"": ""Nyssa sylvatica"", ""confidence"": 0.11057270427426755}, {""species"": ""Toxicodendron radicans"", ""confidence"": 0.079774194567187}, {""species"": ""Lonicera morrowii"", ""confidence"": 0.05779082853655603}]",False,True,Lonicera morrowii,0.93,"[{""species"": ""Lonicera morrowii"", ""confidence"": 0.93}, {""species"": ""Cornus amomum"", ""confidence"": 0.12}, {""species"": ""Cornus sericea"", ""confidence"": 0.08}, {""species"": ""Cornus racemosa"", ""confidence"": 0.06}, {""species"": ""Dirca palustris"", ""confidence"": 0.04}]",False,False,Lonicera morrowii,0.7,"[{""species"": ""Lonicera morrowii"", ""confidence"": 0.7}, {""species"": ""Cornus sericea"", ""confidence"": 0.3}, {""species"": ""Cornus racemosa"", ""confidence"": 0.2}, {""species"": ""Cornus amomum"", ""confidence"": 0.2}, {""species"": ""Sambucus nigra"", ""confidence"": 0.15}]",False,False,blackgum,Cornaceae,inflorescence,lateral view of flower,https://bioimages.vanderbilt.edu/tn/baskauf/tnysy--flfemside51398.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gnysy--flfemside51398.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,5,0,0000,3,False,False,True,all_four_wrong|bioclip_and_dino_wrong|embedding_disagreement,samples/images/baskauf__51398.jpg,cached,
embedding_disagreement,1,baskauf/50978,baskauf_50978.jpg,vanderbilt/6-215,inflorescence,Sassafras albidum,Sassafras albidum,0.99989331,"[{""species"": ""Sassafras albidum"", ""confidence"": 0.999893307685852}, {""species"": ""Lindera benzoin"", ""confidence"": 9.610140114091337e-05}, {""species"": ""Cornus amomum"", ""confidence"": 7.888483196438756e-06}, {""species"": ""Cornus florida"", ""confidence"": 2.561015435276204e-06}, {""species"": ""Cephalanthus occidentalis"", ""confidence"": 7.733596874004434e-08}]",True,True,Fraxinus pennsylvanica,0.43630862,"[{""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.436308617316847}, {""species"": ""Acer negundo"", ""confidence"": 0.2705529922634956}, {""species"": ""Tilia americana"", ""confidence"": 0.08557754655031012}, {""species"": ""Sassafras albidum"", ""confidence"": 0.033733476031748394}, {""species"": ""Quercus rubra"", ""confidence"": 0.024871862444799813}]",False,True,Acer saccharum,0.79,"[{""species"": ""Acer saccharum"", ""confidence"": 0.79}, {""species"": ""Acer nigrum"", ""confidence"": 0.46}, {""species"": ""Acer platanoides"", ""confidence"": 0.31}, {""species"": ""Acer rubrum"", ""confidence"": 0.11}, {""species"": ""Acer saccharinum"", ""confidence"": 0.05}]",False,False,Gymnocladus dioicus,0.7,"[{""species"": ""Gymnocladus dioicus"", ""confidence"": 0.7}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.6}, {""species"": ""Cercis canadensis"", ""confidence"": 0.5}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.4}, {""species"": ""Aesculus hippocastanum"", ""confidence"": 0.3}]",False,False,sassafras,Lauraceae,inflorescence,whole - female,https://bioimages.vanderbilt.edu/tn/baskauf/tsaal5-flfemale-inflor50978.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gsaal5-flfemale-inflor50978.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,5,1,1000,4,False,False,False,bioclip_only_correct|embedding_disagreement,samples/images/baskauf__50978.jpg,cached,
embedding_disagreement,2,baskauf/51815,baskauf_51815.jpg,ind-baskauf/51813,inflorescence,Zanthoxylum americanum,Zanthoxylum americanum,0.99987388,"[{""species"": ""Zanthoxylum americanum"", ""confidence"": 0.9998738765716553}, {""species"": ""Cephalanthus occidentalis"", ""confidence"": 8.480753604089841e-05}, {""species"": ""Ilex verticillata"", ""confidence"": 2.1442703655338846e-05}, {""species"": ""Rhus copallinum"", ""confidence"": 6.961426606721943e-06}, {""species"": ""Quercus palustris"", ""confidence"": 6.961426606721943e-06}]",True,True,Acer negundo,0.1738343,"[{""species"": ""Acer negundo"", ""confidence"": 0.17383429557141192}, {""species"": ""Acer saccharum"", ""confidence"": 0.10887018944448139}, {""species"": ""Sassafras albidum"", ""confidence"": 0.08207636421216782}, {""species"": ""Cercis canadensis"", ""confidence"": 0.08014964167849531}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 0.07139500556089731}]",False,True,Acer saccharum,0.76,"[{""species"": ""Acer saccharum"", ""confidence"": 0.76}, {""species"": ""Acer nigrum"", ""confidence"": 0.62}, {""species"": ""Acer platanoides"", ""confidence"": 0.31}, {""species"": ""Acer rubrum"", ""confidence"": 0.12}, {""species"": ""Viburnum opulus"", ""confidence"": 0.05}]",False,False,Rhus glabra,0.7,"[{""species"": ""Rhus glabra"", ""confidence"": 0.7}, {""species"": ""Rhus aromatica"", ""confidence"": 0.6}, {""species"": ""Rhus copallinum"", ""confidence"": 0.5}, {""species"": ""Toxicodendron radicans"", ""confidence"": 0.4}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.3}]",False,False,common pricklyash,Rutaceae,inflorescence,lateral view of flower,https://bioimages.vanderbilt.edu/tn/baskauf/tzaam--flfemale-side51815.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gzaam--flfemale-side51815.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,1,1000,4,False,False,False,bioclip_only_correct|embedding_disagreement,samples/images/baskauf__51815.jpg,cached,
embedding_disagreement,3,baskauf/17544,baskauf_17544.jpg,vanderbilt/6-15,bark,Pinus strobus,Pinus strobus,0.98624086,"[{""species"": ""Pinus strobus"", ""confidence"": 0.9862408638000488}, {""species"": ""Quercus palustris"", ""confidence"": 0.00853265542536974}, {""species"": ""Tsuga canadensis"", ""confidence"": 0.002157393144443631}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.0014827531995251775}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.0011547693284228444}]",True,True,Quercus bicolor,0.18682411,"[{""species"": ""Quercus bicolor"", ""confidence"": 0.18682410641169972}, {""species"": ""Quercus palustris"", ""confidence"": 0.12331365397721492}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.09999647088946152}, {""species"": ""Juglans nigra"", ""confidence"": 0.0503369655618153}, {""species"": ""Acer saccharum"", ""confidence"": 0.0455173396220449}]",False,False,Robinia pseudoacacia,0.7,"[{""species"": ""Robinia pseudoacacia"", ""confidence"": 0.7}, {""species"": ""Quercus velutina"", ""confidence"": 0.4}, {""species"": ""Ulmus rubra"", ""confidence"": 0.25}, {""species"": ""Fraxinus americana"", ""confidence"": 0.18}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.12}]",False,False,Pinus strobus,0.7,"[{""species"": ""Pinus strobus"", ""confidence"": 0.7}, {""species"": ""Pinus resinosa"", ""confidence"": 0.6}, {""species"": ""Pinus rigida"", ""confidence"": 0.5}, {""species"": ""Picea glauca"", ""confidence"": 0.4}, {""species"": ""Picea rubens"", ""confidence"": 0.3}]",True,True,eastern white pine,Pinaceae,bark,of a medium tree or large branch,https://bioimages.vanderbilt.edu/tn/baskauf/tpist--brmedium17544.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gpist--brmedium17544.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,3,2,1001,3,False,False,False,embedding_disagreement,samples/images/baskauf__17544.jpg,cached,
embedding_disagreement,4,baskauf/37296,baskauf_37296.jpg,ind-baskauf/37284,twig,Betula lenta,Amelanchier arborea,0.61507678,"[{""species"": ""Amelanchier arborea"", ""confidence"": 0.6150767803192139}, {""species"": ""Sorbus americana"", ""confidence"": 0.22627413272857666}, {""species"": ""Betula alleghaniensis"", ""confidence"": 0.1372421830892563}, {""species"": ""Betula lenta"", ""confidence"": 0.012765510939061642}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.004144354723393917}]",False,True,Rhus aromatica,0.2114889,"[{""species"": ""Rhus aromatica"", ""confidence"": 0.21148890361657002}, {""species"": ""Prunus serotina"", ""confidence"": 0.20641949361530312}, {""species"": ""Cercis canadensis"", ""confidence"": 0.08236292232138583}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.044158821316706655}, {""species"": ""Cornus amomum"", ""confidence"": 0.0438364160724922}]",False,False,Ostrya virginiana,0.42,"[{""species"": ""Ostrya virginiana"", ""confidence"": 0.42}, {""species"": ""Betula lenta"", ""confidence"": 0.24}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.14}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.11}, {""species"": ""Prunus pensylvanica"", ""confidence"": 0.08}]",False,True,Carpinus caroliniana,0.7,"[{""species"": ""Carpinus caroliniana"", ""confidence"": 0.7}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.6}, {""species"": ""Betula lenta"", ""confidence"": 0.5}, {""species"": ""Acer saccharum"", ""confidence"": 0.4}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.3}]",False,True,sweet birch,Betulaceae,twig,winter overall,https://bioimages.vanderbilt.edu/tn/baskauf/tbele--tw37296.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gbele--tw37296.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,3,0,0000,4,False,False,False,all_four_wrong|bioclip_and_dino_wrong|embedding_disagreement,samples/images/baskauf__37296.jpg,cached,
embedding_disagreement,5,baskauf/15320,baskauf_15320.jpg,ind-baskauf/15307,bark,Acer negundo,Acer negundo,0.99767119,"[{""species"": ""Acer negundo"", ""confidence"": 0.9976711869239807}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.0021823968272656202}, {""species"": ""Acer saccharum"", ""confidence"": 0.0001395159779349342}, {""species"": ""Ailanthus altissima"", ""confidence"": 2.8955616926396033e-06}, {""species"": ""Cornus amomum"", ""confidence"": 1.5498825405302341e-06}]",True,True,Ulmus rubra,0.19056031,"[{""species"": ""Ulmus rubra"", ""confidence"": 0.19056031310136468}, {""species"": ""Fraxinus americana"", ""confidence"": 0.18255827406495542}, {""species"": ""Salix nigra"", ""confidence"": 0.12220649716649291}, {""species"": ""Rhus glabra"", ""confidence"": 0.04705364697020047}, {""species"": ""Carya cordiformis"", ""confidence"": 0.03922773755438536}]",False,False,Prunus serotina,0.34,"[{""species"": ""Prunus serotina"", ""confidence"": 0.34}, {""species"": ""Betula lenta"", ""confidence"": 0.22}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.16}, {""species"": ""Prunus pensylvanica"", ""confidence"": 0.12}, {""species"": ""Cornus florida"", ""confidence"": 0.08}]",False,False,Carpinus caroliniana,0.7,"[{""species"": ""Carpinus caroliniana"", ""confidence"": 0.7}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.6}, {""species"": ""Betula lenta"", ""confidence"": 0.5}, {""species"": ""Acer rubrum"", ""confidence"": 0.4}, {""species"": ""Ulmus rubra"", ""confidence"": 0.3}]",False,False,boxelder,Aceraceae,bark,of a small tree or small branch,https://bioimages.vanderbilt.edu/tn/baskauf/tacne2-brsmall15320.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gacne2-brsmall15320.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,5,1,1000,4,False,False,False,bioclip_only_correct|embedding_disagreement,samples/images/baskauf__15320.jpg,cached,
embedding_disagreement,6,baskauf/21457,baskauf_21457.jpg,ind-baskauf/21454,inflorescence,Salix nigra,Salix nigra,0.9999615,"[{""species"": ""Salix nigra"", ""confidence"": 0.9999614953994751}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 1.8924776668427512e-05}, {""species"": ""Populus deltoides"", ""confidence"": 1.3006796507397667e-05}, {""species"": ""Populus tremuloides"", ""confidence"": 4.22268840338802e-06}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 1.0676628789951792e-06}]",True,True,Quercus palustris,0.27255315,"[{""species"": ""Quercus palustris"", ""confidence"": 0.2725531537363181}, {""species"": ""Populus deltoides"", ""confidence"": 0.183396677911486}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.05317105934328257}, {""species"": ""Aesculus glabra"", ""confidence"": 0.04777181990330278}, {""species"": ""Salix nigra"", ""confidence"": 0.045832318621075216}]",False,True,Salix nigra,0.92,"[{""species"": ""Salix nigra"", ""confidence"": 0.92}, {""species"": ""Betula papyrifera"", ""confidence"": 0.18}, {""species"": ""Betula lenta"", ""confidence"": 0.11}, {""species"": ""Populus tremuloides"", ""confidence"": 0.08}, {""species"": ""Populus deltoides"", ""confidence"": 0.06}]",True,True,Salix nigra,0.9,"[{""species"": ""Salix nigra"", ""confidence"": 0.9}, {""species"": ""Populus tremuloides"", ""confidence"": 0.3}, {""species"": ""Populus grandidentata"", ""confidence"": 0.2}, {""species"": ""Populus deltoides"", ""confidence"": 0.2}, {""species"": ""Betula papyrifera"", ""confidence"": 0.1}]",True,True,black willow,Salicaceae,inflorescence,whole - male,https://bioimages.vanderbilt.edu/tn/baskauf/tsani--fl21457.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gsani--fl21457.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,3,3,1011,2,False,False,True,embedding_disagreement,samples/images/baskauf__21457.jpg,cached,
embedding_disagreement,7,baskauf/11690,baskauf_11690.jpg,ind-baskauf/11687,bark,Ulmus americana,Robinia pseudoacacia,0.93680865,"[{""species"": ""Robinia pseudoacacia"", ""confidence"": 0.9368086457252502}, {""species"": ""Carya ovata"", ""confidence"": 0.017158249393105507}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.013362857513129711}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.013362857513129711}, {""species"": ""Carya cordiformis"", ""confidence"": 0.0071526216343045235}]",False,False,Carya ovata,0.41536965,"[{""species"": ""Carya ovata"", ""confidence"": 0.4153696508811942}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.2055934687314407}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.08613499856801386}, {""species"": ""Fraxinus americana"", ""confidence"": 0.03670045587488609}, {""species"": ""Salix nigra"", ""confidence"": 0.02876187723908252}]",False,False,Ostrya virginiana,0.72,"[{""species"": ""Ostrya virginiana"", ""confidence"": 0.72}, {""species"": ""Betula alleghaniensis"", ""confidence"": 0.18}, {""species"": ""Carya ovata"", ""confidence"": 0.11}, {""species"": ""Ulmus rubra"", ""confidence"": 0.08}, {""species"": ""Castanea dentata"", ""confidence"": 0.06}]",False,False,Carpinus caroliniana,0.7,"[{""species"": ""Carpinus caroliniana"", ""confidence"": 0.7}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.6}, {""species"": ""Ulmus rubra"", ""confidence"": 0.5}, {""species"": ""Carya ovata"", ""confidence"": 0.4}, {""species"": ""Quercus rubra"", ""confidence"": 0.3}]",False,False,American elm,Ulmaceae,bark,of a small tree or small branch,https://bioimages.vanderbilt.edu/tn/baskauf/tulam--brsmall11690.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gulam--brsmall11690.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,0,0000,4,False,False,False,all_four_wrong|bioclip_and_dino_wrong|embedding_disagreement,samples/images/baskauf__11690.jpg,cached,
embedding_disagreement,8,baskauf/11524,baskauf_11524.jpg,ind-baskauf/11522,bark,Juniperus virginiana,Juniperus virginiana,1.0,"[{""species"": ""Juniperus virginiana"", ""confidence"": 1.0}, {""species"": ""Ostrya virginiana"", ""confidence"": 4.691164434689199e-08}, {""species"": ""Platanus occidentalis"", ""confidence"": 2.061153470123145e-09}, {""species"": ""Carpinus caroliniana"", ""confidence"": 1.4166087192180044e-09}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 1.1032560420787263e-09}]",True,True,Quercus alba,0.38775121,"[{""species"": ""Quercus alba"", ""confidence"": 0.387751209602174}, {""species"": ""Juniperus virginiana"", ""confidence"": 0.3346246444332854}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.04420088616479447}, {""species"": ""Quercus palustris"", ""confidence"": 0.03362855843164436}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.02641101461097579}]",False,True,Thuja occidentalis,0.68,"[{""species"": ""Thuja occidentalis"", ""confidence"": 0.68}, {""species"": ""Juniperus virginiana"", ""confidence"": 0.22}, {""species"": ""Pinus rigida"", ""confidence"": 0.05}, {""species"": ""Pinus strobus"", ""confidence"": 0.03}, {""species"": ""Tsuga canadensis"", ""confidence"": 0.02}]",False,True,Juniperus virginiana,0.8,"[{""species"": ""Juniperus virginiana"", ""confidence"": 0.8}, {""species"": ""Thuja occidentalis"", ""confidence"": 0.7}, {""species"": ""Juniperus communis"", ""confidence"": 0.6}, {""species"": ""Tsuga canadensis"", ""confidence"": 0.5}, {""species"": ""Pinus strobus"", ""confidence"": 0.4}]",True,True,eastern redcedar,Cupressaceae,bark,of a large tree,https://bioimages.vanderbilt.edu/tn/baskauf/tjuvi--brlarge-tree11524.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gjuvi--brlarge-tree11524.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,2,2,1001,3,False,False,False,embedding_disagreement,samples/images/baskauf__11524.jpg,cached,
embedding_disagreement,9,baskauf/23025,baskauf_23025.jpg,ind-baskauf/23021,inflorescence,Juglans nigra,Juglans nigra,0.73053116,"[{""species"": ""Juglans nigra"", ""confidence"": 0.7305311560630798}, {""species"": ""Juglans cinerea"", ""confidence"": 0.2687474191188812}, {""species"": ""Carya cordiformis"", ""confidence"": 0.0006661581574007869}, {""species"": ""Carya ovata"", ""confidence"": 5.468159724841826e-05}, {""species"": ""Ailanthus altissima"", ""confidence"": 2.2347117578647158e-07}]",True,True,Rhus glabra,0.45810997,"[{""species"": ""Rhus glabra"", ""confidence"": 0.4581099654712247}, {""species"": ""Juglans nigra"", ""confidence"": 0.25466378655155725}, {""species"": ""Carya cordiformis"", ""confidence"": 0.08015081241950571}, {""species"": ""Ulmus rubra"", ""confidence"": 0.026566469106621964}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.024302842450397145}]",False,True,Castanea dentata,0.4,"[{""species"": ""Castanea dentata"", ""confidence"": 0.4}, {""species"": ""Juglans nigra"", ""confidence"": 0.24}, {""species"": ""Carya cordiformis"", ""confidence"": 0.14}, {""species"": ""Carya ovata"", ""confidence"": 0.12}, {""species"": ""Quercus alba"", ""confidence"": 0.08}]",False,True,Juglans nigra,0.8,"[{""species"": ""Juglans nigra"", ""confidence"": 0.8}, {""species"": ""Juglans cinerea"", ""confidence"": 0.7}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.6}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.5}, {""species"": ""Carya laciniosa"", ""confidence"": 0.4}]",True,True,black walnut,Juglandaceae,inflorescence,whole - male,https://bioimages.vanderbilt.edu/tn/baskauf/tjuni--flmale23025.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gjuni--flmale23025.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,2,2,1001,3,False,False,False,embedding_disagreement,samples/images/baskauf__23025.jpg,cached,
embedding_disagreement,10,baskauf/15615,baskauf_15615.jpg,vanderbilt/6-135,fruit,Quercus macrocarpa,Quercus macrocarpa,0.99999166,"[{""species"": ""Quercus macrocarpa"", ""confidence"": 0.9999916553497314}, {""species"": ""Quercus bicolor"", ""confidence"": 4.785077635460766e-06}, {""species"": ""Quercus alba"", ""confidence"": 2.260310566271073e-06}, {""species"": ""Quercus palustris"", ""confidence"": 8.315217883136938e-07}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 5.043434612161946e-07}]",True,True,Quercus alba,0.65126906,"[{""species"": ""Quercus alba"", ""confidence"": 0.6512690560810532}, {""species"": ""Quercus bicolor"", ""confidence"": 0.08459637415014423}, {""species"": ""Quercus rubra"", ""confidence"": 0.07700256168130057}, {""species"": ""Quercus palustris"", ""confidence"": 0.037317693996729864}, {""species"": ""Platanus occidentalis"", ""confidence"": 0.03541354436849421}]",False,False,Quercus macrocarpa,0.97,"[{""species"": ""Quercus macrocarpa"", ""confidence"": 0.97}, {""species"": ""Quercus bicolor"", ""confidence"": 0.48}, {""species"": ""Quercus alba"", ""confidence"": 0.17}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 0.07}, {""species"": ""Quercus velutina"", ""confidence"": 0.03}]",True,True,Quercus alba,0.9,"[{""species"": ""Quercus alba"", ""confidence"": 0.9}, {""species"": ""Quercus bicolor"", ""confidence"": 0.8}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.7}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 0.6}, {""species"": ""Quercus palustris"", ""confidence"": 0.5}]",False,True,bur oak,Fagaceae,fruit,as borne on the plant,https://bioimages.vanderbilt.edu/tn/baskauf/tquma2-fr15615.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gquma2-fr15615.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,2,1010,2,False,False,False,embedding_disagreement,samples/images/baskauf__15615.jpg,cached,
